"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"53960","isoComp_00029022","geneComp_00005793","ENST00000430730.5","GUSB","control","knockdown","GUSB","protein_coding","nonsense_mediated_decay",90.4216811559066,57.2144528720585,123.628909439755,7.3508575073392,10.234176745667,1.11142916480791,NA,14.2305114682864,0.62329498457968,27.8377279519931,0.623294982700207,4.43453622034859,5.4585381612105,NA,0.118125,0.0125,0.22375,0.21125,7.15279560673851e-06,2.24982864940162e-07,TRUE
"53961","isoComp_00029023","geneComp_00005793","ENST00000447929.5","GUSB","control","knockdown","GUSB","protein_coding","nonsense_mediated_decay",90.4216811559066,57.2144528720585,123.628909439755,7.3508575073392,10.234176745667,1.11142916480791,NA,15.1058986411306,1.7168751256429,28.4949221566183,0.776304808916315,7.76573817582815,4.04497539453929,NA,0.129575,0.0323,0.22685,0.19455,0.00118760017997758,2.24982864940162e-07,TRUE
"63163","isoComp_00029083","geneComp_00005830","ENST00000375167.1","H2AX","control","knockdown","H2AX","protein_coding","nonsense_mediated_decay",183.119363458587,234.091641288443,132.147085628731,5.82718250772795,16.3396990475351,-0.82488127179366,NA,41.958582300439,41.9066029630533,42.0105616378246,3.86252649960083,1.72973152262594,0.00357364325923934,NA,0.249975,0.17875,0.3212,0.14245,0.0112070147921457,0.00635136683572799,TRUE
"30102","isoComp_00029203","geneComp_00005884","ENST00000383779.8","HACL1","control","knockdown","HACL1","protein_coding","nonsense_mediated_decay",92.4003386366618,52.078575910061,132.722101363263,2.21498054534165,11.232913900863,1.34947843005703,NA,7.69600438191168,6.90152277733559e-16,15.3920087638234,6.901362965404e-16,0.6014043252049,10.5889028073104,NA,0.0582,0,0.1164,0.1164,0.000675686237469817,0.000675686237469817,TRUE
"30104","isoComp_00029205","geneComp_00005884","ENST00000422591.5","HACL1","control","knockdown","HACL1","protein_coding","nonsense_mediated_decay",92.4003386366618,52.078575910061,132.722101363263,2.21498054534165,11.232913900863,1.34947843005703,NA,19.0428771814966,4.309593070794,33.7761612921992,1.23080641417481,13.9805124538728,2.96746512987281,NA,0.1656,0.0839,0.2473,0.1634,0.241397268498326,0.000675686237469817,TRUE
"8261","isoComp_00029233","geneComp_00005886","ENST00000643063.1","HADHA","control","knockdown","HADHA","protein_coding","nonsense_mediated_decay",312.191012066461,223.670369938922,400.711654194,14.5668079147366,26.7503016922211,0.841161820357596,NA,29.1937707360693,1.587231480266,56.8003099918726,0.282818598692811,8.10031379859026,5.15250745828742,NA,0.0741,0.0072,0.141,0.1338,2.39710311605102e-12,2.39710311605102e-12,TRUE
"8262","isoComp_00029234","geneComp_00005886","ENST00000643233.1","HADHA","control","knockdown","HADHA","protein_coding","nonsense_mediated_decay",312.191012066461,223.670369938922,400.711654194,14.5668079147366,26.7503016922211,0.841161820357596,NA,253.154038322649,204.05742515778,302.250651487517,22.8592457969147,16.7222804143878,0.56674727363788,NA,0.832175,0.9095,0.75485,-0.15465,0.00808078347944963,2.39710311605102e-12,TRUE
"54243","isoComp_00029284","geneComp_00005895","ENST00000645491.1","HARS1","control","knockdown","HARS1","protein_coding","nonsense_mediated_decay",135.366787949898,148.389907304723,122.343668595073,13.3897576563664,8.14471793861618,-0.278432831648049,NA,13.4945321032091,0.993411710434871,25.9956524959832,0.988726371096293,2.14684074842851,4.69583965082388,NA,0.1092,0.00615,0.21225,0.2061,3.97360608539269e-11,3.97360608539269e-11,TRUE
"40534","isoComp_00029575","geneComp_00005933","ENST00000648731.1","HDAC8","control","knockdown","HDAC8","protein_coding","nonsense_mediated_decay",51.8133484713085,35.5176561248231,68.1090408177939,1.16717931801648,0.509852100783718,0.939115608094735,NA,5.33388523386224,0,10.6677704677245,0,0.402996273693418,10.0603947265431,NA,0.07835,0,0.1567,0.1567,0.0137742526373722,0.0137742526373722,TRUE
"68228","isoComp_00029841","geneComp_00005984","ENST00000567411.5","HEXA","control","knockdown","HEXA","protein_coding","nonsense_mediated_decay",164.756517020017,85.050898055011,244.462135985024,5.81165349847746,8.06230419897314,1.52310204976401,NA,89.4048094014734,26.425151633586,152.384467169361,4.82919750076313,13.0949832226105,2.52728101808429,NA,0.46525,0.30825,0.62225,0.314,2.20273509318573e-05,2.20273509318573e-05,TRUE
"68235","isoComp_00029848","geneComp_00005984","ENST00000682721.1","HEXA","control","knockdown","HEXA","protein_coding","nonsense_mediated_decay",164.756517020017,85.050898055011,244.462135985024,5.81165349847746,8.06230419897314,1.52310204976401,NA,15.6789221819094,6.81988226083103,24.5379621029878,3.15283610477931,2.69478580613637,1.84567064789493,NA,0.08945,0.07805,0.10085,0.0228,0.845700269372287,2.20273509318573e-05,TRUE
"44558","isoComp_00030064","geneComp_00006032","ENST00000493591.6","HK1","control","knockdown","HK1","protein_coding","nonsense_mediated_decay",56.3538875563783,66.6482016639226,46.0595734488339,6.48507153766568,3.43602144325482,-0.53296815596274,NA,16.3588733960348,22.55792945769,10.1598173343795,5.24787220892583,1.4874729621002,-1.14998029510268,NA,0.2791,0.33395,0.22425,-0.1097,0.534438732792316,0.00190737646285997,TRUE
"32878","isoComp_00030544","geneComp_00006095","ENST00000547566.5","HNRNPA1","control","knockdown","HNRNPA1","protein_coding","nonsense_mediated_decay",774.032867141596,1014.91370062096,533.152033662232,2.08976480930022,25.0953977538794,-0.92872531811124,NA,121.337668286587,43.0719541422938,199.603382430881,1.25124173745668,15.1198014694595,2.21205284944135,NA,0.20815,0.04245,0.37385,0.3314,5.91744687554649e-71,5.91744687554649e-71,TRUE
"25248","isoComp_00030580","geneComp_00006106","ENST00000360787.8","HNRNPA2B1","control","knockdown","HNRNPA2B1","protein_coding","nonsense_mediated_decay",471.412428508848,42.5028445263798,900.322012491316,3.7200481315981,0.402105362430461,4.40448641972158,NA,298.311441614169,25.0999586624862,571.522924565852,4.24790969178544,8.60956024222725,4.50850505217187,NA,0.61055,0.5863,0.6348,0.0485,0.956473382444314,1.42275339749447e-06,TRUE
"25257","isoComp_00030589","geneComp_00006106","ENST00000677037.1","HNRNPA2B1","control","knockdown","HNRNPA2B1","protein_coding","nonsense_mediated_decay",471.412428508848,42.5028445263798,900.322012491316,3.7200481315981,0.402105362430461,4.40448641972158,NA,20.7361794272833,0.837574501566421,40.6347843530001,0.837574501566421,7.31114851880368,5.58358623716001,NA,0.0316,0.0181,0.0451,0.027,0.770342653994787,1.42275339749447e-06,TRUE
"25278","isoComp_00030610","geneComp_00006106","ENST00000678697.1","HNRNPA2B1","control","knockdown","HNRNPA2B1","protein_coding","nonsense_mediated_decay",471.412428508848,42.5028445263798,900.322012491316,3.7200481315981,0.402105362430461,4.40448641972158,NA,99.3173626802495,3.73837202898825,194.896353331511,0.895416631167485,13.1490922206727,5.70037315967302,NA,0.1535,0.0905,0.2165,0.126,0.0945681418646911,1.42275339749447e-06,TRUE
"25279","isoComp_00030611","geneComp_00006106","ENST00000678779.1","HNRNPA2B1","control","knockdown","HNRNPA2B1","protein_coding","nonsense_mediated_decay",471.412428508848,42.5028445263798,900.322012491316,3.7200481315981,0.402105362430461,4.40448641972158,NA,15.4372323528414,7.84810921243209,23.0263554932506,2.30770972746327,2.26578791238346,1.55165836704789,NA,0.103425,0.1813,0.02555,-0.15575,1.42275339749447e-06,1.42275339749447e-06,TRUE
"25280","isoComp_00030612","geneComp_00006106","ENST00000678884.1","HNRNPA2B1","control","knockdown","HNRNPA2B1","protein_coding","nonsense_mediated_decay",471.412428508848,42.5028445263798,900.322012491316,3.7200481315981,0.402105362430461,4.40448641972158,NA,12.8995014167652,0.733696708856792,25.0653061246736,0.733696708856792,0.906615739035924,5.07540911576681,NA,0.02185,0.01585,0.02785,0.012,0.748113265042412,1.42275339749447e-06,TRUE
"43162","isoComp_00030704","geneComp_00006120","ENST00000349655.8","HNRNPDL","control","knockdown","HNRNPDL","protein_coding","nonsense_mediated_decay",222.399421875214,222.86132489298,221.937518857449,6.78574497919597,17.6661564156167,-0.00599242734916984,NA,7.92902342437016,0.000179648992138903,15.8578671997482,0.000157207961619381,0.391094447953725,10.6062046969814,NA,0.036025,0,0.07205,0.07205,1.14378519229904e-06,1.2770384911107e-30,TRUE
"43163","isoComp_00030705","geneComp_00006120","ENST00000502762.4","HNRNPDL","control","knockdown","HNRNPDL","protein_coding","nonsense_mediated_decay",222.399421875214,222.86132489298,221.937518857449,6.78574497919597,17.6661564156167,-0.00599242734916984,NA,68.1089343987444,17.8303886031498,118.387480194339,4.39486838282927,8.77912832237851,2.73041943119462,NA,0.306575,0.0795,0.53365,0.45415,1.2770384911107e-30,1.2770384911107e-30,TRUE
"43168","isoComp_00030710","geneComp_00006120","ENST00000630114.2","HNRNPDL","control","knockdown","HNRNPDL","protein_coding","nonsense_mediated_decay",222.399421875214,222.86132489298,221.937518857449,6.78574497919597,17.6661564156167,-0.00599242734916984,NA,9.66311773455017,0.000179648992138903,19.3260558201082,0.000157207961619381,3.0770941724063,10.8913900114907,NA,0.04325,0,0.0865,0.0865,3.69954230317095e-08,1.2770384911107e-30,TRUE
"16825","isoComp_00031019","geneComp_00006179","ENST00000467246.5","HPS1","control","knockdown","HPS1","protein_coding","nonsense_mediated_decay",52.2990962112935,34.4246458952465,70.1735465273404,2.14199070554766,7.44454546252596,1.02727201078603,NA,34.5547065747641,16.5609197852378,52.5484933642903,1.04780122732517,5.90385154686418,1.66527023713105,NA,0.6166,0.48485,0.74835,0.2635,0.000168378991008563,0.000168378991008563,TRUE
"24390","isoComp_00031514","geneComp_00006272","ENST00000602786.5","HSPH1","control","knockdown","HSPH1","protein_coding","nonsense_mediated_decay",70.9797936133598,61.2573196044794,80.7022676222403,9.1775644457726,11.5395228584705,0.397670232373522,NA,29.184466464036,33.4757884477321,24.89314448034,2.50941108158631,7.08821988966282,-0.427221017177661,NA,0.433675,0.5653,0.30205,-0.26325,0.197248377931873,0.00352760354165015,TRUE
"37253","isoComp_00032656","geneComp_00006459","ENST00000590107.5","IMPA2","control","knockdown","IMPA2","protein_coding","nonsense_mediated_decay",215.586612735778,269.272588393672,161.900637077884,2.20698636979975,7.78935298206257,-0.733923179496847,NA,19.8571313501567,9.78575243464356,29.9285102656699,2.7243239862221,1.42440110667927,1.61177421632302,NA,0.11105,0.0364,0.1857,0.1493,1.93445110323846e-06,3.10990598088493e-08,TRUE
"16290","isoComp_00032667","geneComp_00006461","ENST00000469328.5","IMPDH1","control","knockdown","IMPDH1","protein_coding","nonsense_mediated_decay",219.052672797725,272.66464158803,165.440704007419,25.4088507032917,14.7041195633304,-0.7207791071383,NA,8.20483316602072,6.73535810722656,9.67430822481489,2.30071967200431,1.57948999942589,0.521753960004649,NA,0.0419,0.0257,0.0581,0.0324,0.317458234569771,0.000353601780143171,TRUE
"41746","isoComp_00032970","geneComp_00006516","ENST00000535943.2","INTS4","control","knockdown","INTS4","protein_coding","nonsense_mediated_decay",42.0634544677105,23.1943294997833,60.9325794356377,1.18342823407951,0.187985704437942,1.39305655360796,NA,6.866409639197,5.77246491273168e-09,13.7328192726215,5.75122414669867e-09,1.48535717661119,10.4244614482695,NA,0.112725,0,0.22545,0.22545,0.00281386391412728,0.00281386391412728,TRUE
"15629","isoComp_00033350","geneComp_00006589","ENST00000577820.5","ISYNA1","control","knockdown","ISYNA1","protein_coding","nonsense_mediated_decay",108.197994840193,100.878121131392,115.517868548994,5.4975489800091,7.52747969352719,0.195484594745171,NA,38.8533200115265,28.2307527848253,49.4758872382278,2.32910508392715,11.1276602304959,0.809238599537194,NA,0.351625,0.27945,0.4238,0.14435,0.181187858397269,0.00187179205057758,TRUE
"15635","isoComp_00033356","geneComp_00006589","ENST00000582770.6","ISYNA1","control","knockdown","ISYNA1","protein_coding","nonsense_mediated_decay",108.197994840193,100.878121131392,115.517868548994,5.4975489800091,7.52747969352719,0.195484594745171,NA,15.1846796686327,12.3088353004302,18.0605240368351,0.887814987215326,2.68696473538542,0.552772483210097,NA,0.1407,0.1229,0.1585,0.0356,0.813619521300215,0.00187179205057758,TRUE
"5563","isoComp_00033747","geneComp_00006653","ENST00000303996.10","JMJD6","control","knockdown","JMJD6","protein_coding","nonsense_mediated_decay",49.4300735946258,46.2090022392066,52.6511449500449,3.65459312551268,3.59384924551048,0.188252772855581,NA,5.60192559593634,0.387228818564412,10.8166223733083,0.387228818562202,1.16600682487527,4.76846912651882,NA,0.106975,0.0091,0.20485,0.19575,0.00119292843661725,2.36312009819221e-08,TRUE
"5566","isoComp_00033750","geneComp_00006653","ENST00000542934.5","JMJD6","control","knockdown","JMJD6","protein_coding","nonsense_mediated_decay",49.4300735946258,46.2090022392066,52.6511449500449,3.65459312551268,3.59384924551048,0.188252772855581,NA,5.60192559593634,0.387228818564412,10.8166223733083,0.387228818562202,1.16600682487527,4.76846912651882,NA,0.106975,0.0091,0.20485,0.19575,0.00119292843661725,2.36312009819221e-08,TRUE
"62374","isoComp_00035129","geneComp_00006938","ENST00000676799.1","KPNA4","control","knockdown","KPNA4","protein_coding","nonsense_mediated_decay",73.1662364439584,53.0069990466948,93.3254738412219,0.180836009005795,5.66571594295547,0.815970496968868,NA,24.5995835822671,14.8828928452806,34.3162743192536,0.784377354227796,3.7398481435106,1.20468926453731,NA,0.323725,0.28085,0.3666,0.08575,0.587644433925923,0.00669427633216037,TRUE
"62376","isoComp_00035131","geneComp_00006938","ENST00000676958.1","KPNA4","control","knockdown","KPNA4","protein_coding","nonsense_mediated_decay",73.1662364439584,53.0069990466948,93.3254738412219,0.180836009005795,5.66571594295547,0.815970496968868,NA,6.67339102870507,0.430858363399688,12.9159236940105,0.255063416714,1.69224166606208,4.87380834089305,NA,0.074075,0.00815,0.14,0.13185,0.00669427633216037,0.00669427633216037,TRUE
"62378","isoComp_00035133","geneComp_00006938","ENST00000678630.1","KPNA4","control","knockdown","KPNA4","protein_coding","nonsense_mediated_decay",73.1662364439584,53.0069990466948,93.3254738412219,0.180836009005795,5.66571594295547,0.815970496968868,NA,22.8514428112254,14.8828928452806,30.8199927771701,0.784377354227796,7.23612968559407,1.04971053640473,NA,0.303775,0.28085,0.3267,0.04585,0.879431025937321,0.00669427633216037,TRUE
"9773","isoComp_00035463","geneComp_00007041","ENST00000676574.1","LAMB1","control","knockdown","LAMB1","protein_coding","nonsense_mediated_decay",74.0439500960774,47.1223557084233,100.965544483731,1.63315975930224,1.97435469955393,1.09921623022584,NA,11.0909637560592,0.538684804317691,21.6432427078007,0.425419564919249,3.83813735572898,5.30246166216455,NA,0.112725,0.01175,0.2137,0.20195,0.000674746609733888,0.000674746609733888,TRUE
"9783","isoComp_00035473","geneComp_00007041","ENST00000677801.1","LAMB1","control","knockdown","LAMB1","protein_coding","nonsense_mediated_decay",74.0439500960774,47.1223557084233,100.965544483731,1.63315975930224,1.97435469955393,1.09921623022584,NA,6.31404120897372,6.00412126648957,6.62396115145786,1.17312339200255,3.97371080690074,0.141516605546372,NA,0.0958,0.1267,0.0649,-0.0618,0.783156533747197,0.000674746609733888,TRUE
"9788","isoComp_00035478","geneComp_00007041","ENST00000678704.1","LAMB1","control","knockdown","LAMB1","protein_coding","nonsense_mediated_decay",74.0439500960774,47.1223557084233,100.965544483731,1.63315975930224,1.97435469955393,1.09921623022584,NA,14.7342426816237,9.43545177916325,20.0330335840841,1.17563670166175,6.17977384203245,1.08540917409096,NA,0.19965,0.1996,0.1997,9.9999999999989e-05,0.983008872821673,0.000674746609733888,TRUE
"29089","isoComp_00035802","geneComp_00007100","ENST00000559340.2","LDLR","control","knockdown","LDLR","protein_coding","nonsense_mediated_decay",74.0445756403122,24.2948745630684,123.794276717556,0.0828831707943198,0.0552894873341501,2.34874355859361,NA,9.3671954144659,1.41379830789644,17.3205925210354,1.40724704601209,3.40009239896218,3.60550428317415,NA,0.09895,0.058,0.1399,0.0819,0.67448577673305,0.0331526637995443,TRUE
"3349","isoComp_00035866","geneComp_00007119","ENST00000380135.7","LETMD1","control","knockdown","LETMD1","protein_coding","nonsense_mediated_decay",98.5408395790025,34.7839594159663,162.297719742039,0.433482609159686,3.06256319289412,2.22182285308949,NA,14.4304277316086,2.98042846470666,25.8804269985104,1.38498950364954,0.413563176833882,3.11399464730043,NA,0.122875,0.0862,0.15955,0.07335,0.508639740870763,0.000658637123220952,TRUE
"3353","isoComp_00035870","geneComp_00007119","ENST00000547318.5","LETMD1","control","knockdown","LETMD1","protein_coding","nonsense_mediated_decay",98.5408395790025,34.7839594159663,162.297719742039,0.433482609159686,3.06256319289412,2.22182285308949,NA,25.3792244195842,8.93546854257107,41.8229802965974,0.448516812194884,2.1746692975054,2.22541182887006,NA,0.257175,0.2568,0.25755,0.000749999999999973,0.997897022507834,0.000658637123220952,TRUE
"3354","isoComp_00035871","geneComp_00007119","ENST00000547555.5","LETMD1","control","knockdown","LETMD1","protein_coding","nonsense_mediated_decay",98.5408395790025,34.7839594159663,162.297719742039,0.433482609159686,3.06256319289412,2.22182285308949,NA,16.8962228483776,0.489300254837962,33.3031454419172,0.483916320331593,0.16461578746037,6.06004012711619,NA,0.1096,0.0139,0.2053,0.1914,0.000658637123220952,0.000658637123220952,TRUE
"21141","isoComp_00036202","geneComp_00007196","ENST00000434524.5","LMAN2L","control","knockdown","LMAN2L","protein_coding","nonsense_mediated_decay",32.7066163680725,24.4971358245541,40.9160969115909,5.4210213942775,0.705198793120065,0.739819199966286,NA,14.2026778321111,4.81543116898091,23.5899244952413,0.672202607450955,1.54188682765002,2.29005248083775,NA,0.388825,0.2003,0.57735,0.37705,0.00352760354165015,0.00312307814668575,TRUE
"43701","isoComp_00036748","geneComp_00007319","ENST00000525284.5","LRRK1","control","knockdown","LRRK1","protein_coding","nonsense_mediated_decay",33.2784210527663,34.2223846337609,32.3344574717717,3.19614751793552,3.66233881338377,-0.0818432802533564,NA,6.02053909994755,2.76266479372751,9.27841340616758,0.561574897253772,0.834125557927699,1.74415897498859,NA,0.185325,0.08295,0.2877,0.20475,0.0121531803233693,0.0121531803233693,TRUE
"43702","isoComp_00036749","geneComp_00007319","ENST00000526457.3","LRRK1","control","knockdown","LRRK1","protein_coding","nonsense_mediated_decay",33.2784210527663,34.2223846337609,32.3344574717717,3.19614751793552,3.66233881338377,-0.0818432802533564,NA,10.3903880561415,13.9779116368219,6.80286447546099,2.89711266688429,0.508984769961208,-1.03784717408285,NA,0.307675,0.40405,0.2113,-0.19275,0.48187601620932,0.0121531803233693,TRUE
"16300","isoComp_00036883","geneComp_00007338","ENST00000223084.7","LSM5","control","knockdown","LSM5","protein_coding","nonsense_mediated_decay",167.363207413492,190.997082645023,143.72933218196,13.7042991260214,1.38275284257307,-0.410171246783358,NA,48.0037037407096,64.916298951829,31.0911085295901,0.820621657428859,3.33950238682427,-1.06183696963916,NA,0.278725,0.3413,0.21615,-0.12515,0.047132697427289,0.00212803052149533,TRUE
"19008","isoComp_00037433","geneComp_00007439","ENST00000544850.5","MAGOHB","control","knockdown","MAGOHB","protein_coding","nonsense_mediated_decay",90.8006097165902,64.9634773173062,116.637742115874,1.80292318866182,4.85144534652535,0.844235558164995,NA,22.0565199674649,3.19065465560896,40.9223852793207,0.133585035372327,2.34479580607439,3.67680381391639,NA,0.1999,0.0492,0.3506,0.3014,4.97640621937463e-09,4.97640621937463e-09,TRUE
"19009","isoComp_00037434","geneComp_00007439","ENST00000545236.5","MAGOHB","control","knockdown","MAGOHB","protein_coding","nonsense_mediated_decay",90.8006097165902,64.9634773173062,116.637742115874,1.80292318866182,4.85144534652535,0.844235558164995,NA,16.6504985499026,11.5971647498916,21.7038323499135,0.591714117039745,0.794165328308658,0.903598762599549,NA,0.182525,0.1789,0.18615,0.00724999999999998,0.900046634418048,4.97640621937463e-09,TRUE
"2625","isoComp_00037633","geneComp_00007476","ENST00000395491.6","MAP2K3","control","knockdown","MAP2K3","protein_coding","nonsense_mediated_decay",60.5411417494811,77.1146820156948,43.9676014832673,0.657169123125179,7.7777931766436,-0.810423713595588,NA,8.82973180627225,4.04021224978802,13.6192513627565,1.26273753609661,6.29809359938528,1.75063689997685,NA,0.173075,0.05255,0.2936,0.24105,0.0181767139910944,0.00586271138885251,TRUE
"2757","isoComp_00038139","geneComp_00007563","ENST00000694955.1","MAT2B","control","knockdown","MAT2B","protein_coding","nonsense_mediated_decay",124.30087028738,125.314978286278,123.286762288482,6.75042930794498,11.5004655191332,-0.0235390683743707,NA,6.7372417322947,5.66584772331923,7.80863574127017,4.30597541720729,1.12110332505659,0.462081012391677,NA,0.054125,0.0435,0.06475,0.02125,0.820020169094335,0.00181394502861086,TRUE
"55481","isoComp_00038569","geneComp_00007624","ENST00000474840.5","MCRIP2","control","knockdown","MCRIP2","protein_coding","nonsense_mediated_decay",165.895763338463,142.796786374441,188.994740302485,7.61103894120168,16.8850580640856,0.404357878333173,NA,13.5632215437174,2.82548188152905,24.3009612059058,1.71740198453529,3.15161936379432,3.09994109296427,NA,0.07365,0.0192,0.1281,0.1089,0.000380941093472132,6.57023291133212e-11,TRUE
"55482","isoComp_00038570","geneComp_00007624","ENST00000491999.5","MCRIP2","control","knockdown","MCRIP2","protein_coding","nonsense_mediated_decay",165.895763338463,142.796786374441,188.994740302485,7.61103894120168,16.8850580640856,0.404357878333173,NA,47.0885189742473,24.34863478504,69.8284031634546,0.124212646289877,2.3342960553988,1.51958729492806,NA,0.2712,0.17105,0.37135,0.2003,0.000108598091007431,6.57023291133212e-11,TRUE
"44330","isoComp_00038618","geneComp_00007630","ENST00000605597.5","MCU","control","knockdown","MCU","protein_coding","nonsense_mediated_decay",75.8747237834922,64.7687508895292,86.9806966774551,4.93243645186605,7.11280491976654,0.425340469172527,NA,6.6266754375636,2.93040872915426,10.3229421459729,0.717880005545268,1.04346099371152,1.81316248308805,NA,0.082425,0.04635,0.1185,0.07215,0.277293851904447,0.0323483675119022,TRUE
"1139","isoComp_00038921","geneComp_00007671","ENST00000535508.6","MED24","control","knockdown","MED24","protein_coding","nonsense_mediated_decay",91.4538484557256,96.8201847315541,86.0875121798971,2.90700599788458,12.9036776042803,-0.169485295814777,NA,22.8250944007981,20.4481191955286,25.2020696060677,5.18670470470253,5.44122805497966,0.3014410329684,NA,0.249775,0.20975,0.2898,0.08005,0.548322615996959,0.0171587557707508,TRUE
"50387","isoComp_00039144","geneComp_00007719","ENST00000555533.6","METTL17","control","knockdown","METTL17","protein_coding","nonsense_mediated_decay",80.0362432621361,82.1010415521667,77.9714449721056,4.32919041334675,6.39604632122749,-0.0744453479858863,NA,32.4497048638242,23.3169037878496,41.5825059397988,1.84612097702874,0.532814175139311,0.834328780553377,NA,0.41115,0.28595,0.53635,0.2504,0.00805469070322413,2.25511667063515e-16,TRUE
"50391","isoComp_00039148","geneComp_00007719","ENST00000557550.6","METTL17","control","knockdown","METTL17","protein_coding","nonsense_mediated_decay",80.0362432621361,82.1010415521667,77.9714449721056,4.32919041334675,6.39604632122749,-0.0744453479858863,NA,10.5822802809007,1.16941217671857,19.9951483850827,1.08913513234882,2.50565766015269,4.08423143027255,NA,0.1379,0.01495,0.26085,0.2459,0.000210577529232414,2.25511667063515e-16,TRUE
"29592","isoComp_00039203","geneComp_00007727","ENST00000568077.5","METTL26","control","knockdown","METTL26","protein_coding","nonsense_mediated_decay",203.647350988269,249.013045729316,158.281656247222,1.91122869970691,4.17037215140019,-0.653694050851285,NA,29.3577635763458,45.3618759900027,13.353651162689,5.86760589383362,3.75678501684528,-1.76348408303464,NA,0.133075,0.18235,0.0838,-0.09855,0.0516169048519335,0.0111200613398896,TRUE
"64943","isoComp_00039286","geneComp_00007746","ENST00000537009.5","MFAP5","control","knockdown","MFAP5","protein_coding","nonsense_mediated_decay",166.30644742857,168.948507210777,163.664387646364,2.73652266171248,2.8207951724803,-0.0458404119126712,NA,5.59471586779506,3.69668920223754,7.49274253335258,0.73563038573751,2.63135642184738,1.01728689766687,NA,0.033725,0.02195,0.0455,0.02355,0.522320372131621,0.00140809001618815,TRUE
"64947","isoComp_00039290","geneComp_00007746","ENST00000544211.5","MFAP5","control","knockdown","MFAP5","protein_coding","nonsense_mediated_decay",166.30644742857,168.948507210777,163.664387646364,2.73652266171248,2.8207951724803,-0.0458404119126712,NA,91.3520474354069,77.7879956805808,104.916099190233,1.94433289724181,1.41290071455065,0.431568684290513,NA,0.550725,0.46035,0.6411,0.18075,0.00140809001618815,0.00140809001618815,TRUE
"36065","isoComp_00040082","geneComp_00007865","ENST00000537496.5","MMAB","control","knockdown","MMAB","protein_coding","nonsense_mediated_decay",60.1282761120017,52.4906332667408,67.7659189572626,10.6699208619037,1.39682580650724,0.368437944564059,NA,50.0963381816225,47.8056829807602,52.3869933824849,12.030631456903,0.873572549633092,0.132000147346042,NA,0.837525,0.9014,0.77365,-0.12775,0.00855036848403807,0.00855036848403807,TRUE
"25335","isoComp_00040529","geneComp_00007961","ENST00000486040.1","MRM2","control","knockdown","MRM2","protein_coding","nonsense_mediated_decay",67.7225833015649,63.6606709925354,71.7844956105945,6.0405163488598,0.209096959716391,0.173244270635165,NA,19.6029258260387,8.76279642277242,30.443055229305,3.7251940109607,1.60537415526081,1.79547827944841,NA,0.27875,0.1333,0.4242,0.2909,0.00072400647807403,0.000243912641360208,TRUE
"64702","isoComp_00040634","geneComp_00007982","ENST00000541279.1","MRPL21","control","knockdown","MRPL21","protein_coding","nonsense_mediated_decay",246.983476908629,312.512410271139,181.45454354612,8.89851849484779,5.97016165598684,-0.784271959060031,NA,39.7086345734819,29.9779697293661,49.4392994175976,0.0598125105345346,4.44330406115331,0.721566230506014,NA,0.183975,0.096,0.27195,0.17595,3.51537274788286e-07,2.74647867368883e-11,TRUE
"64703","isoComp_00040635","geneComp_00007982","ENST00000544567.5","MRPL21","control","knockdown","MRPL21","protein_coding","nonsense_mediated_decay",246.983476908629,312.512410271139,181.45454354612,8.89851849484779,5.97016165598684,-0.784271959060031,NA,6.86165270738487,6.68118626951524,7.0421191452545,2.18345290643485,1.41761972569896,0.0757948425394806,NA,0.0301,0.0216,0.0386,0.017,0.596393883252785,2.74647867368883e-11,TRUE
"57304","isoComp_00040780","geneComp_00008013","ENST00000540162.5","MRPL48","control","knockdown","MRPL48","protein_coding","nonsense_mediated_decay",158.913273329695,134.626699371293,183.199847288098,3.87327152602862,0.966066094498487,0.444425334040309,NA,27.1876409822444,23.4295915924019,30.9456903720868,1.96476565529003,2.99891126307,0.401257201847041,NA,0.1718,0.1746,0.169,-0.00560000000000002,0.954051205301826,1.0910543848595e-16,TRUE
"38512","isoComp_00040847","geneComp_00008024","ENST00000467306.5","MRPL9","control","knockdown","MRPL9","protein_coding","nonsense_mediated_decay",232.666467036027,227.7870525325,237.545881539555,8.38723292773497,12.5659047573336,0.0605178461040256,NA,39.9693579156589,2.10952278013734,77.8291930511805,0.436138300137236,7.70466555732533,5.1986853766248,NA,0.168025,0.0092,0.32685,0.31765,1.70318611292165e-27,2.80811817967237e-31,TRUE
"41143","isoComp_00041038","geneComp_00008062","ENST00000489572.5","MRRF","control","knockdown","MRRF","protein_coding","nonsense_mediated_decay",63.1455034145699,42.6900361204483,83.6009707086915,2.79915982867283,0.766520584641576,0.969454962457763,NA,39.7035339710095,19.6271179832248,59.7799499587941,5.54829460679777,5.06894200321796,1.60631979355855,NA,0.584425,0.45315,0.7157,0.26255,0.00407671428735902,0.00407671428735902,TRUE
